...1,state_fips,state,state_name,date,weekday,cadt,visits,enctr,enctr_b,baseline,enctr_base,enctr_base_b,enctr_n,enctr_n_b,first_4,stayhome_23_25,stayhomeE,stayhomeDay,stayhomeS,mandate_date,sah_state,adopt_delay,positive,positiveIncrease,totalTestResults,totalTestResultsIncrease,hospitalized,hospitalizedIncrease,death,deathIncrease,changeVent,changeIcu,dailyDeathsr,dailyDeathr_hunmil,dailyHospitalr,dailyHospitalr_hunmil,popul2019est,popul2010,poppm2010,poppm2019,share_dem,share_rep,rep_state,gov_party,gov_gender,full_rep,demgov_repstate,rep_gov,fem_gov,pct_inlf,pct_unemp,pct_pub_trans,pct_wfh,pct_serv,pct_off,pct_nr,pct_trans,pct_ag_min,pct_cons,pct_mfg,pct_whole,pct_retail,pct_hlth,pct_ent_fd,largest_city_rank,largest_city_pop
1882,22,LA, Louisiana,2020-02-18,3,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,2020-03-24,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1883,22,LA, Louisiana,2020-02-19,4,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,2020-03-24,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1884,22,LA, Louisiana,2020-02-20,5,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,2020-03-24,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1885,22,LA, Louisiana,2020-02-21,6,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,2020-03-24,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1886,22,LA, Louisiana,2020-02-22,7,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,2020-03-24,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1887,22,LA, Louisiana,2020-02-23,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,2020-03-24,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1888,22,LA, Louisiana,2020-02-24,2,6.41758474122393,4.98884194941529,65.2548831681329,1.65254883168133,1,63.4967255026625,1.63496725502662,1.75815766547041,1.07534732580425,0,1,0,0,0,2020-03-24,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1889,22,LA, Louisiana,2020-02-25,3,4.87247385417058,-0.813118374581126,101.797713439056,2.01797713439056,1,63.4967255026625,1.63496725502662,38.3009879363935,23.4261498624141,0,1,0,0,0,2020-03-24,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1890,22,LA, Louisiana,2020-02-26,4,14.9452731920428,2.05853395835701,34.2956205409798,1.3429562054098,1,63.4967255026625,1.63496725502662,-29.2011049616827,-17.8603607331617,0,1,0,0,0,2020-03-24,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1891,22,LA, Louisiana,2020-02-27,5,4.02208494435434,-5.1326126608849,51.7408351683945,1.51740835168394,1,63.4967255026625,1.63496725502662,-11.755890334268,-7.19029099703687,0,1,0,0,0,2020-03-24,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1892,22,LA, Louisiana,2020-02-28,6,4.23909335549254,-2.5888182865836,97.2711380284328,1.97271138028433,1,63.4967255026625,1.63496725502662,33.7744125257703,20.6575467624398,0,1,0,0,0,2020-03-24,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1893,22,LA, Louisiana,2020-02-29,7,5.44274475762551,5.31267965346734,95.0288357052431,1.95028835705243,1,63.4967255026625,1.63496725502662,31.5321102025806,19.2860805656118,0,1,0,0,0,2020-03-24,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1894,22,LA, Louisiana,2020-03-01,1,1.31639876801271,-1.53438699340653,13.9931021203496,1.1399310212035,1,63.4967255026625,1.63496725502662,-49.5036233823129,-30.2780518876549,0,1,0,0,0,2020-03-24,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1895,22,LA, Louisiana,2020-03-02,2,-0.231656826345314,-4.27601081701594,45.0561838325095,1.45056183832509,1,63.4967255026625,1.63496725502662,-18.440541670153,-11.2788446456395,0,1,0,0,0,2020-03-24,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1896,22,LA, Louisiana,2020-03-03,3,-1.73249659163105,-2.93633556787213,48.6807359856546,1.48680735985655,1,63.4967255026625,1.63496725502662,-14.8159895170079,-9.06194877692924,0,1,0,0,0,2020-03-24,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1897,22,LA, Louisiana,2020-03-04,4,-6.64465099093024,-6.16031910397379,37.94783668202,1.3794783668202,1,63.4967255026625,1.63496725502662,-25.5488888206425,-15.6265446553096,0,1,0,0,0,2020-03-24,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1898,22,LA, Louisiana,2020-03-05,5,-0.776644070103906,-11.4427147825335,72.0953580880084,1.72095358088008,1,63.4967255026625,1.63496725502662,8.59863258534586,5.25920782750222,0,1,0,0,0,2020-03-24,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1899,22,LA, Louisiana,2020-03-06,6,0.607102983169315,-8.86277418708702,94.4481451767256,1.94448145176726,1,63.4967255026625,1.63496725502662,30.9514196740632,18.9309110496889,0,1,0,0,0,2020-03-24,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1900,22,LA, Louisiana,2020-03-07,7,5.57235631944908,4.80468329226613,107.956274222532,2.07956274222532,1,63.4967255026625,1.63496725502662,44.4595487198697,27.1929291447159,0,1,0,0,0,2020-03-24,1,5,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1901,22,LA, Louisiana,2020-03-08,1,3.10527645911369,1.04885582644422,23.3874948792359,1.23387494879236,1,63.4967255026625,1.63496725502662,-40.1092306234265,-24.5321308424452,0,1,0,0,0,2020-03-24,1,5,0,0,5,5,NA,NA,NA,0,NA,NA,0,0,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1902,22,LA, Louisiana,2020-03-09,2,-0.281403430454445,-5.25761978259842,40.4091403006863,1.40409140300686,0,63.4967255026625,1.63496725502662,-23.0875852019762,-14.1211300293597,0,1,0,0,0,2020-03-24,1,5,1,1,6,1,NA,NA,NA,0,NA,NA,0,0,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1903,22,LA, Louisiana,2020-03-10,3,-0.0195615138975831,-2.97295866702353,47.1326288369686,1.47132628836969,0,63.4967255026625,1.63496725502662,-16.3640966656939,-10.0088222656345,0,1,0,0,0,2020-03-24,1,5,1,0,12,6,NA,NA,NA,0,NA,NA,0,0,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1904,22,LA, Louisiana,2020-03-11,4,4.71337091237334,-10.8447725971995,58.5954269516581,1.58595426951658,0,63.4967255026625,1.63496725502662,-4.90129855100438,-2.99779615520469,0,1,0,0,0,2020-03-24,1,5,6,5,43,31,NA,NA,NA,0,NA,NA,0,0,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1905,22,LA, Louisiana,2020-03-12,5,-2.76298727011016,5.02896494048508,27.7294748923711,1.27729474892371,0,63.4967255026625,1.63496725502662,-35.7672506102914,-21.8764323874541,0,1,0,0,0,2020-03-24,1,5,14,8,51,8,NA,NA,NA,0,NA,NA,0,0,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1906,22,LA, Louisiana,2020-03-13,6,-10.7944329593107,-0.269205408073338,42.0821152208211,1.42082115220821,0,63.4967255026625,1.63496725502662,-21.4146102818414,-13.0978832854317,0,1,0,0,0,2020-03-24,1,5,36,22,73,22,NA,NA,NA,0,NA,NA,0,0,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1907,22,LA, Louisiana,2020-03-14,7,-19.1542899578092,-21.8067488401654,-1.96477750570022,0.980352224942998,0,63.4967255026625,1.63496725502662,-65.4615030083627,-40.0384183885669,0,1,0,0,0,2020-03-24,1,5,69,33,178,105,NA,NA,NA,0,NA,NA,0,0,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1908,22,LA, Louisiana,2020-03-15,1,-10.8247640305563,-16.0011367821325,-32.89229301631,0.6710770698369,0,63.4967255026625,1.63496725502662,-96.3890185189725,-58.9547088619844,0,1,0,0,0,2020-03-24,1,5,91,22,247,69,NA,NA,2,2,NA,NA,0.441172714908853,441172.714908853,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1909,22,LA, Louisiana,2020-03-16,2,-8.91569042030501,-17.8600815327758,-16.0632509888437,0.839367490111563,0,63.4967255026625,1.63496725502662,-79.5599764915062,-48.6615106491601,0,1,0,0,0,2020-03-24,1,5,114,23,302,55,NA,NA,2,0,NA,NA,0,0,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1910,22,LA, Louisiana,2020-03-17,3,-12.3259199312562,-32.1376965123031,-38.0169992956454,0.619830007043546,0,63.4967255026625,1.63496725502662,-101.513724798308,-62.0891485662536,0,1,0,0,0,2020-03-24,1,5,171,57,457,155,NA,NA,4,2,NA,NA,0.441172714908853,441172.714908853,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1911,22,LA, Louisiana,2020-03-18,4,-13.9043937631616,-37.0782163831641,-45.5183396654783,0.544816603345217,0,63.4967255026625,1.63496725502662,-109.015065168141,-66.6772162151746,0,1,0,0,0,2020-03-24,1,5,240,69,575,118,NA,NA,6,2,NA,NA,0.441172714908853,441172.714908853,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1912,22,LA, Louisiana,2020-03-19,5,-21.2183932678457,-49.1682079188242,-47.153585210818,0.528464147891821,0,63.4967255026625,1.63496725502662,-110.65031071348,-67.677386426726,0,1,0,1,0,2020-03-24,1,5,347,107,805,230,NA,NA,8,2,NA,NA,0.441172714908853,441172.714908853,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1913,22,LA, Louisiana,2020-03-20,6,-35.1870075523631,-64.7044434077349,-64.2635085066842,0.357364914933158,0,63.4967255026625,1.63496725502662,-127.760234009347,-78.1423809049107,0,1,0,1,0,2020-03-24,1,5,479,132,1047,242,NA,NA,12,4,NA,NA,0.882345429817706,882345.429817706,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1914,22,LA, Louisiana,2020-03-21,7,-42.4185793015917,-66.0547775755706,-81.0482058579022,0.189517941420978,0,63.4967255026625,1.63496725502662,-144.544931360565,-88.4084564483897,0,1,0,1,0,2020-03-24,1,5,585,106,2765,1718,NA,NA,16,4,NA,NA,0.882345429817706,882345.429817706,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1915,22,LA, Louisiana,2020-03-22,1,-40.8918628976566,-55.7537308892294,-67.3759603621685,0.326240396378315,0,63.4967255026625,1.63496725502662,-130.872685864831,-80.0460593094262,0,1,0,1,0,2020-03-24,1,5,837,252,3498,733,NA,NA,20,4,NA,NA,0.882345429817706,882345.429817706,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1916,22,LA, Louisiana,2020-03-23,2,-30.2574236694402,-52.1994721738123,-61.2817167679404,0.387182832320596,0,63.4967255026625,1.63496725502662,-124.778442270603,-76.3186185454038,0,1,0,1,0,2020-03-24,1,5,1172,335,5948,2450,NA,NA,34,14,NA,NA,3.08820900436197,3088209.00436197,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1917,22,LA, Louisiana,2020-03-24,3,-31.4394086076056,-58.5659450272525,-71.1676992247668,0.288323007752332,0,63.4967255026625,1.63496725502662,-134.664424727429,-82.3652120942546,0,1,0,1,1,2020-03-24,1,5,1388,216,8603,2655,NA,NA,46,12,NA,NA,2.64703628945312,2647036.28945312,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1918,22,LA, Louisiana,2020-03-25,4,-27.9261407209791,-55.1035532136662,-69.4649712741726,0.305350287258274,0,63.4967255026625,1.63496725502662,-132.961696776835,-81.323767413721,0,1,0,1,1,2020-03-24,1,5,1795,407,11451,2848,NA,NA,65,19,NA,NA,4.1911407916341,4191140.7916341,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1919,22,LA, Louisiana,2020-03-26,5,-32.3251748537014,-59.6548267767866,-67.2402042476579,0.327597957523421,0,63.4967255026625,1.63496725502662,-130.73692975032,-79.9630263837861,0,1,0,1,1,2020-03-24,1,5,2305,510,18029,6578,NA,NA,83,18,76,NA,3.97055443417968,3970554.43417968,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
1920,22,LA, Louisiana,2020-03-27,6,-41.3419317621745,-61.0158927947625,-61.6086519292322,0.383913480707679,0,63.4967255026625,1.63496725502662,-125.105377431895,-76.5185828934888,0,1,0,1,1,2020-03-24,1,5,2746,441,21359,3330,NA,NA,119,36,31,NA,7.94110886835935,7941108.86835935,NA,NA,4648794,4533372,4.533371925354,4.64879417419434,0.38449566098514,0.580886846535688,TRUE,dem,male,FALSE,FALSE,FALSE,FALSE,59.9904953909995,4.27832608919907,0.716928410860404,1.54588709275731,10.606947673208,13.1003288779798,6.47851242526212,6.80034088122314,2.35859648607093,4.44435734608018,4.36417241447825,1.4271611349679,6.43485437017404,13.0098282338602,5.82078368386342,37,454207
