"zip","coastal"
"46770",FALSE
"46133",FALSE
"46112",FALSE
"47967",FALSE
"50133",FALSE
"17851",FALSE
"15223",FALSE
"28650",FALSE
"50057",FALSE
"50006",FALSE
"51520",FALSE
"52745",FALSE
"57764",FALSE
"76908",FALSE
"37688",FALSE
"52040",FALSE
"51331",FALSE
"50228",FALSE
"52245",FALSE
"81021",FALSE
"80310",FALSE
"27377",FALSE
"43150",FALSE
"44490",FALSE
"44506",FALSE
"44087",FALSE
"41159",FALSE
"40771",FALSE
"41390",FALSE
"75019",FALSE
"78801",FALSE
"75759",FALSE
"76630",FALSE
"37333",FALSE
"80483",FALSE
"30093",FALSE
"44628",FALSE
"19010",FALSE
"16354",FALSE
"19701",FALSE
"33566",FALSE
"34210",FALSE
"32664",FALSE
"33313",FALSE
"45840",FALSE
"45245",FALSE
"45383",FALSE
"96744",FALSE
"46035",FALSE
"50242",FALSE
"50650",FALSE
"15729",FALSE
"16948",FALSE
"29615",FALSE
"60184",FALSE
"62670",FALSE
"60135",FALSE
"15001",FALSE
"16678",FALSE
"16311",FALSE
"50235",FALSE
"51026",FALSE
"50036",FALSE
"50020",FALSE
"02813",TRUE
"27021",FALSE
"51449",FALSE
"52530",FALSE
"52625",FALSE
"76682",FALSE
"75550",FALSE
"50435",FALSE
"81253",FALSE
"06096",FALSE
"06614",FALSE
"06032",FALSE
"28429",FALSE
"43022",FALSE
"71016",FALSE
"71061",FALSE
"79119",FALSE
"79853",FALSE
"76035",FALSE
"45810",FALSE
"12957",FALSE
"13808",FALSE
"43113",FALSE
"45654",FALSE
"43001",FALSE
"34450",FALSE
"33513",FALSE
"33478",FALSE
"44216",FALSE
"44849",FALSE
"44314",FALSE
"44104",FALSE
"18235",FALSE
"17065",FALSE
"17059",FALSE
"15206",FALSE
"02904",FALSE
"61761",FALSE
"62265",FALSE
"61759",FALSE
"60104",FALSE
"15724",FALSE
"17777",FALSE
"17961",FALSE
"15857",FALSE
"16870",FALSE
"15340",FALSE
"19116",FALSE
"29114",FALSE
"29332",FALSE
"32533",FALSE
"33615",FALSE
"30725",FALSE
"98005",FALSE
"26142",FALSE
"25134",FALSE
"26619",FALSE
"84121",FALSE
"84765",FALSE
"16840",FALSE
"73547",FALSE
"73664",FALSE
"74641",FALSE
"84767",FALSE
"78883",FALSE
"38569",FALSE
"58424",FALSE
"58244",FALSE
"17702",FALSE
"57052",FALSE
"57528",FALSE
"57626",FALSE
"15861",FALSE
"77054",FALSE
"79243",FALSE
"77650",TRUE
"57342",FALSE
"54026",FALSE
"54175",FALSE
"24944",FALSE
"24869",FALSE
"58531",FALSE
"45622",FALSE
"43606",FALSE
"17267",FALSE
"29146",FALSE
"57232",FALSE
"57436",FALSE
"57016",FALSE
"38133",FALSE
"58422",FALSE
"13810",FALSE
"57341",FALSE
"38021",FALSE
"79251",FALSE
"57361",FALSE
"81064",FALSE
"97702",FALSE
"17045",FALSE
"15419",FALSE
"27051",FALSE
"27041",FALSE
"73841",FALSE
"58642",FALSE
"58056",FALSE
"06855",TRUE
"06460",TRUE
"06812",FALSE
"06093",FALSE
"79759",FALSE
"78371",FALSE
"75218",FALSE
"38376",FALSE
"78539",FALSE
"78712",FALSE
"79934",FALSE
"74075",FALSE
"74047",FALSE
"74130",FALSE
"57249",FALSE
"97140",FALSE
"97366",TRUE
"75708",FALSE
"23359",FALSE
"54205",FALSE
"26801",FALSE
"38042",FALSE
"37403",FALSE
"37020",FALSE
"76227",FALSE
"79407",FALSE
"77018",FALSE
"78607",FALSE
"77962",FALSE
"37771",FALSE
"53911",FALSE
"57433",FALSE
"17538",FALSE
"07093",FALSE
"43614",FALSE
"10923",FALSE
"07481",FALSE
"27827",FALSE
"43017",FALSE
"44471",FALSE
"43212",FALSE
"44067",FALSE
"44278",FALSE
"57718",FALSE
"57242",FALSE
"57701",FALSE
"57261",FALSE
"57363",FALSE
"37714",FALSE
"11720",FALSE
"19807",FALSE
"19810",FALSE
"92557",FALSE
"92127",FALSE
"06002",FALSE
"25124",FALSE
"54742",FALSE
"53032",FALSE
"27006",FALSE
"27505",FALSE
"58620",FALSE
"58035",FALSE
"44667",FALSE
"80241",FALSE
"24128",FALSE
"98205",FALSE
"76692",FALSE
"26059",FALSE
"73663",FALSE
"73860",FALSE
"73132",FALSE
"97067",FALSE
"97109",FALSE
"75204",FALSE
"25515",FALSE
"98381",TRUE
"14102",FALSE
"26852",FALSE
"25285",FALSE
"25067",FALSE
"76569",FALSE
"78736",FALSE
"57263",FALSE
"76869",FALSE
"37915",FALSE
"37339",FALSE
"11542",TRUE
"26542",FALSE
"25437",FALSE
"25140",FALSE
"26678",FALSE
"57226",FALSE
"57032",FALSE
"57247",FALSE
"05906",FALSE
"23163",TRUE
"22511",TRUE
"76427",FALSE
"79777",FALSE
"77345",FALSE
"54520",FALSE
"54821",FALSE
"27864",FALSE
"28660",FALSE
"28391",FALSE
"53095",FALSE
"53012",FALSE
"05086",FALSE
"98935",FALSE
"98332",FALSE
"98506",FALSE
"99037",FALSE
"98862",FALSE
"79566",FALSE
"78879",FALSE
"15909",FALSE
"73455",FALSE
"74844",FALSE
"97220",FALSE
"97086",FALSE
"05758",FALSE
"88121",FALSE
"06384",FALSE
"06379",FALSE
"06854",TRUE
"25559",FALSE
"26339",FALSE
"25812",FALSE
"24733",FALSE
"26354",FALSE
"15438",FALSE
"18823",FALSE
"15311",FALSE
"72529",FALSE
"05440",FALSE
"23407",FALSE
"23601",FALSE
"57224",FALSE
"00924",FALSE
"25431",FALSE
"78117",FALSE
"00656",FALSE
"00757",FALSE
"15349",FALSE
"29107",FALSE
"23968",FALSE
"54241",TRUE
"54826",FALSE
"79376",FALSE
"29069",FALSE
"99149",FALSE
"98645",FALSE
"54414",FALSE
"54545",FALSE
"28076",FALSE
"28227",FALSE
"27203",FALSE
"78605",FALSE
"24122",FALSE
"13687",FALSE
"84784",FALSE
"32828",FALSE
"34120",FALSE
"74063",FALSE
"62941",FALSE
"46360",TRUE
"61561",FALSE
"47142",FALSE
"66048",FALSE
"58321",FALSE
"58233",FALSE
"76666",FALSE
"84501",FALSE
"84081",FALSE
"84104",FALSE
"04785",FALSE
"01376",FALSE
"01040",FALSE
"02155",FALSE
"79084",FALSE
"55016",FALSE
"56326",FALSE
"10916",FALSE
"10035",FALSE
"11726",FALSE
"23805",FALSE
"23440",TRUE
"24089",FALSE
"55129",FALSE
"84033",FALSE
"99147",FALSE
"99202",FALSE
"27046",FALSE
"10583",FALSE
"15201",FALSE
"18403",FALSE
"12077",FALSE
"14816",FALSE
"14058",FALSE
"78257",FALSE
"75141",FALSE
"55068",FALSE
"55042",FALSE
"56160",FALSE
"56050",FALSE
"12441",FALSE
"98122",FALSE
"99005",FALSE
"64165",FALSE
"64120",FALSE
"63666",FALSE
"64441",FALSE
"18828",FALSE
"15129",FALSE
"17502",FALSE
"18333",FALSE
"37118",FALSE
"38347",FALSE
"79231",FALSE
"77082",FALSE
"75702",FALSE
"12035",FALSE
"12577",FALSE
"14108",FALSE
"12785",FALSE
"10018",FALSE
"11548",FALSE
"76133",FALSE
"63128",FALSE
"65731",FALSE
"63827",FALSE
"58250",FALSE
"45410",FALSE
"58228",FALSE
"58317",FALSE
"37218",FALSE
"37050",FALSE
"38115",FALSE
"38114",FALSE
"49051",FALSE
"48722",FALSE
"31301",FALSE
"46311",FALSE
"04046",TRUE
"21793",FALSE
"75489",FALSE
"78754",FALSE
"78655",FALSE
"76885",FALSE
"76021",FALSE
"23503",TRUE
"58316",FALSE
"84606",FALSE
"05652",FALSE
"48423",FALSE
"49331",FALSE
"48027",FALSE
"48050",FALSE
"88023",FALSE
"01523",FALSE
"02130",FALSE
"57010",FALSE
"14174",TRUE
"14559",FALSE
"98003",FALSE
"99354",FALSE
"98024",FALSE
"55049",FALSE
"56165",FALSE
"05733",FALSE
"05867",FALSE
"98628",FALSE
"87566",FALSE
"14113",FALSE
"10533",FALSE
"12047",FALSE
"18322",FALSE
"13760",FALSE
"73703",FALSE
"23451",TRUE
"56132",FALSE
"56243",FALSE
"55413",FALSE
"11020",FALSE
"14303",FALSE
"12308",FALSE
"47524",FALSE
"16134",FALSE
"08311",TRUE
"37191",FALSE
"37412",FALSE
"79713",FALSE
"78543",FALSE
"57279",FALSE
"45255",FALSE
"98201",TRUE
"47963",FALSE
"11752",FALSE
"13317",FALSE
"11208",FALSE
"76011",FALSE
"79051",FALSE
"77598",FALSE
"08070",TRUE
"07066",FALSE
"94020",FALSE
"95835",FALSE
"79788",FALSE
"76262",FALSE
"75078",FALSE
"75248",FALSE
"48165",FALSE
"30213",FALSE
"60657",TRUE
"52584",FALSE
"76377",FALSE
"76554",FALSE
"76127",FALSE
"98860",FALSE
"93277",FALSE
"72373",FALSE
"90011",FALSE
"91307",FALSE
"49070",FALSE
"48075",FALSE
"48860",FALSE
"48503",FALSE
"10709",FALSE
"12124",FALSE
"69030",FALSE
"68730",FALSE
"49876",FALSE
"49666",FALSE
"49629",TRUE
"98675",FALSE
"56232",FALSE
"39054",FALSE
"41522",FALSE
"42348",FALSE
"13041",FALSE
"13134",FALSE
"12473",FALSE
"10473",FALSE
"77498",FALSE
"78220",FALSE
"27927",TRUE
"14837",FALSE
"14522",FALSE
"38627",FALSE
"38821",FALSE
"39083",FALSE
"14091",FALSE
"10804",FALSE
"10994",FALSE
"10027",FALSE
"19311",FALSE
"65672",FALSE
"02871",TRUE
"78559",FALSE
"78635",FALSE
"57632",FALSE
"98422",TRUE
"15086",FALSE
"15431",FALSE
"15226",FALSE
"17113",FALSE
"28460",TRUE
"77004",FALSE
"77073",FALSE
"79529",FALSE
"93465",FALSE
"95658",FALSE
"24012",FALSE
"55445",FALSE
"55018",FALSE
"55375",FALSE
"60085",TRUE
"83669",FALSE
"51510",FALSE
"52801",FALSE
"66756",FALSE
"60585",FALSE
"61329",FALSE
"77974",FALSE
"79413",FALSE
"22182",FALSE
"22476",FALSE
"36587",FALSE
"34202",FALSE
"33851",FALSE
"83346",FALSE
"06331",FALSE
"02601",FALSE
"33187",FALSE
"95624",FALSE
"21074",FALSE
"04011",FALSE
"03597",FALSE
"03869",FALSE
"22645",FALSE
"38650",FALSE
"39115",FALSE
"38644",FALSE
"02571",TRUE
"20781",FALSE
"01430",FALSE
"02872",FALSE
"21286",FALSE
"21779",FALSE
"69001",FALSE
"29643",FALSE
"38357",FALSE
"12865",FALSE
"64057",FALSE
"63136",FALSE
"28270",FALSE
"58274",FALSE
"29707",FALSE
"05151",FALSE
"23604",FALSE
"12302",FALSE
"28622",FALSE
"15234",FALSE
"15459",FALSE
"19610",FALSE
"16115",FALSE
"66016",FALSE
"41204",FALSE
"40205",FALSE
"70395",FALSE
"30606",FALSE
"30319",FALSE
"31719",FALSE
"47561",FALSE
"62282",FALSE
"60431",FALSE
"60417",FALSE
"04681",TRUE
"04107",TRUE
"30038",FALSE
"56129",FALSE
"71039",FALSE
"39841",FALSE
"94960",FALSE
"92056",FALSE
"93202",FALSE
"93266",FALSE
"71742",FALSE
"72569",FALSE
"72712",FALSE
"11964",TRUE
"49838",TRUE
"56728",FALSE
"58632",FALSE
"43964",FALSE
"07720",FALSE
"30507",FALSE
"30012",FALSE
"61874",FALSE
"72060",FALSE
"71957",FALSE
"71726",FALSE
"71825",FALSE
"04680",TRUE
"15237",FALSE
"19460",FALSE
"95462",FALSE
"90038",FALSE
"94609",FALSE
"90045",FALSE
"90005",FALSE
"62449",FALSE
"60639",FALSE
"62701",FALSE
"41030",FALSE
"04609",TRUE
"50588",FALSE
"51247",FALSE
"35747",FALSE
"90606",FALSE
"90039",FALSE
"04631",FALSE
"85747",FALSE
"85715",FALSE
"85388",FALSE
"85085",FALSE
"85257",FALSE
"85608",FALSE
"40068",FALSE
"70119",FALSE
"71101",FALSE
"70749",FALSE
"71407",FALSE
"89436",FALSE
"07830",FALSE
"07060",FALSE
"11691",TRUE
"03908",FALSE
"03903",FALSE
"04074",TRUE
"04664",FALSE
"04548",TRUE
"02540",TRUE
"02670",TRUE
"71427",FALSE
"01030",FALSE
"49726",TRUE
"49781",TRUE
"31830",FALSE
"30518",FALSE
"93224",FALSE
"92555",FALSE
"72544",FALSE
"06390",TRUE
"28531",FALSE
"28343",FALSE
"28512",TRUE
"64762",FALSE
"07422",FALSE
"03820",FALSE
"63301",FALSE
"62378",FALSE
"62626",FALSE
"61318",FALSE
"71758",FALSE
"72561",FALSE
"49931",TRUE
"36619",FALSE
"15417",FALSE
"92019",FALSE
"95355",FALSE
"91214",FALSE
"95134",FALSE
"41001",FALSE
"42376",FALSE
"62363",FALSE
"62803",FALSE
"35801",FALSE
"36024",FALSE
"99557",FALSE
"99612",FALSE
"99589",FALSE
"85003",FALSE
"86431",FALSE
"72523",FALSE
"71865",FALSE
"71631",FALSE
"94530",FALSE
"90034",FALSE
"91343",FALSE
"95695",FALSE
"94112",FALSE
"90090",FALSE
"95405",FALSE
"46121",FALSE
"46202",FALSE
"47901",FALSE
"52047",FALSE
"67954",FALSE
"66061",FALSE
"21676",TRUE
"49913",TRUE
"49424",TRUE
"30265",FALSE
"30105",FALSE
"95668",FALSE
"92280",FALSE
"80007",FALSE
"65627",FALSE
"58474",FALSE
"56711",FALSE
"63939",FALSE
"03269",FALSE
"69145",FALSE
"94578",FALSE
"62216",FALSE
"61470",FALSE
"61360",FALSE
"60150",FALSE
"62532",FALSE
"61282",FALSE
"30084",FALSE
"31622",FALSE
"30312",FALSE
"36751",FALSE
"36250",FALSE
"99788",FALSE
"34653",FALSE
"33125",FALSE
"33442",FALSE
"32449",FALSE
"32759",FALSE
"46798",FALSE
"46107",FALSE
"46052",FALSE
"47305",FALSE
"60444",FALSE
"61285",FALSE
"46573",FALSE
"46148",FALSE
"99761",FALSE
"99666",FALSE
"47119",FALSE
"62264",FALSE
"62010",FALSE
"67454",FALSE
"90250",FALSE
"91306",FALSE
"95823",FALSE
"91403",FALSE
"91754",FALSE
"30238",FALSE
"46110",FALSE
"50643",FALSE
"51230",FALSE
"50022",FALSE
"52760",FALSE
"01902",TRUE
"01827",FALSE
"02633",TRUE
"66429",FALSE
"66501",FALSE
"67951",FALSE
"67566",FALSE
"66204",FALSE
"70638",FALSE
"04102",FALSE
"30189",FALSE
"61942",FALSE
"61568",FALSE
"80902",FALSE
"80125",FALSE
"80129",FALSE
"88008",FALSE
"56377",FALSE
"10580",TRUE
"04952",FALSE
"04976",FALSE
"04292",FALSE
"04002",FALSE
"32812",FALSE
"33510",FALSE
"46953",FALSE
"47246",FALSE
"46186",FALSE
"45167",FALSE
"28556",FALSE
"27817",FALSE
"16319",FALSE
"15122",FALSE
"32616",FALSE
"32257",FALSE
"33060",FALSE
"33770",FALSE
"61401",FALSE
"94946",FALSE
"95943",FALSE
"95608",FALSE
"18301",FALSE
"26075",FALSE
"25678",FALSE
"73946",FALSE
"25265",FALSE
"35228",FALSE
"60540",FALSE
"61107",FALSE
"66740",FALSE
"67514",FALSE
"66949",FALSE
"87144",FALSE
"87061",FALSE
"87347",FALSE
"12469",FALSE
"13832",FALSE
"97452",FALSE
"16313",FALSE
"65681",FALSE
"58077",FALSE
"35757",FALSE
"35611",FALSE
"35229",FALSE
"85201",FALSE
"80117",FALSE
"80127",FALSE
"92025",FALSE
"92336",FALSE
"92879",FALSE
"92591",FALSE
"26041",FALSE
"95136",FALSE
"95987",FALSE
"91902",FALSE
"93605",FALSE
"85014",FALSE
"85029",FALSE
"85382",FALSE
"85207",FALSE
"49036",FALSE
"39762",FALSE
"27305",FALSE
"27949",TRUE
"58581",FALSE
"80511",FALSE
"06776",FALSE
"06013",FALSE
"06483",FALSE
"06804",FALSE
"90807",FALSE
"92386",FALSE
"94587",FALSE
"33936",FALSE
"14760",FALSE
"12873",FALSE
"11975",TRUE
"10987",FALSE
"44140",TRUE
"27921",FALSE
"24541",FALSE
"38963",FALSE
"64484",FALSE
"64734",FALSE
"33805",FALSE
"32807",FALSE
"32830",FALSE
"16940",FALSE
"18930",FALSE
"10931",FALSE
"13790",FALSE
"38125",FALSE
"03603",FALSE
"73432",FALSE
"74347",FALSE
"45806",FALSE
"43207",FALSE
"43148",FALSE
"95956",FALSE
"19123",FALSE
"07871",FALSE
"25264",FALSE
"26753",FALSE
"35171",FALSE
"72125",FALSE
"85619",FALSE
"71659",FALSE
"18229",FALSE
"16232",FALSE
"93460",FALSE
"92270",FALSE
"92585",FALSE
"73938",FALSE
"94939",FALSE
"92804",FALSE
"94539",FALSE
"90723",FALSE
"72539",FALSE
"49022",TRUE
"49619",FALSE
"55746",FALSE
"32308",FALSE
"33301",FALSE
"33317",FALSE
"34759",FALSE
"84718",FALSE
"69029",FALSE
"49930",TRUE
"13061",FALSE
"07838",FALSE
"12566",FALSE
"11933",TRUE
"45768",FALSE
"03466",FALSE
"03852",FALSE
"68960",FALSE
"08247",TRUE
"08751",TRUE
"68814",FALSE
"43783",FALSE
"08759",FALSE
"72390",FALSE
"72383",FALSE
"73772",FALSE
"73838",FALSE
"22309",FALSE
"17856",FALSE
"16057",FALSE
"16937",FALSE
"45822",FALSE
"37923",FALSE
"72011",FALSE
"72566",FALSE
"80016",FALSE
"15470",FALSE
"15832",FALSE
"95524",FALSE
"93727",FALSE
"94599",FALSE
"92236",FALSE
"80222",FALSE
"80045",FALSE
"37308",FALSE
"04345",FALSE
"04270",FALSE
"81506",FALSE
"01247",FALSE
"28772",FALSE
"55092",FALSE
"56342",FALSE
"80427",FALSE
"81251",FALSE
"43518",FALSE
"21076",FALSE
"03275",FALSE
"03264",FALSE
"58223",FALSE
"08067",FALSE
"84028",FALSE
"05081",FALSE
"12180",FALSE
"14843",FALSE
"59219",FALSE
"08534",FALSE
"18210",FALSE
"15030",FALSE
"08844",FALSE
"43315",FALSE
"71847",FALSE
"72934",FALSE
"74754",FALSE
"97026",FALSE
"99121",FALSE
"93230",FALSE
"43988",FALSE
"15942",FALSE
"44423",FALSE
"45727",FALSE
"15829",FALSE
"15540",FALSE
"16874",FALSE
"94510",FALSE
"90028",FALSE
"90013",FALSE
"06482",FALSE
"06119",FALSE
"06608",FALSE
"15108",FALSE
"16636",FALSE
"18472",FALSE
"17244",FALSE
"56374",FALSE
"56482",FALSE
"12550",FALSE
"06754",FALSE
"11743",TRUE
"07107",FALSE
"97415",TRUE
"49705",FALSE
"48723",FALSE
"49346",FALSE
"49822",TRUE
"12961",FALSE
"13110",FALSE
"43103",FALSE
"44131",FALSE
"43157",FALSE
"43142",FALSE
"43077",FALSE
"44026",FALSE
"19534",FALSE
"15323",FALSE
"17760",FALSE
"02822",FALSE
"01012",FALSE
"49102",FALSE
"29376",FALSE
"29112",FALSE
"29435",FALSE
"38545",FALSE
"05476",FALSE
"05401",FALSE
"05837",FALSE
"05355",FALSE
"58701",FALSE
"45044",FALSE
"37307",FALSE
"38778",FALSE
"38833",FALSE
"38966",FALSE
"99009",FALSE
"98832",FALSE
"68134",FALSE
"37135",FALSE
"37073",FALSE
"38868",FALSE
"28117",FALSE
"28701",FALSE
"28357",FALSE
"28676",FALSE
"68307",FALSE
"68641",FALSE
"68460",FALSE
"68106",FALSE
"68038",FALSE
"44611",FALSE
"29530",FALSE
"75477",FALSE
"27019",FALSE
"29714",FALSE
"37914",FALSE
"37027",FALSE
"44118",FALSE
"44251",FALSE
"44308",FALSE
"44403",FALSE
"44887",FALSE
"05676",FALSE
"63447",FALSE
"59477",FALSE
"43930",FALSE
"16923",FALSE
"76049",FALSE
"76712",FALSE
"76372",FALSE
"05828",FALSE
"04411",FALSE
"04024",FALSE
"04451",FALSE
"45686",FALSE
"38060",FALSE
"77024",FALSE
"38954",FALSE
"38670",FALSE
"38870",FALSE
"65461",FALSE
"04487",FALSE
"68947",FALSE
"68443",FALSE
"68882",FALSE
"68138",FALSE
"89119",FALSE
"38371",FALSE
"37918",FALSE
"78734",FALSE
"27050",FALSE
"28609",FALSE
"27857",FALSE
"28421",FALSE
"89501",FALSE
"89002",FALSE
"45340",FALSE
"43006",FALSE
"45321",FALSE
"44145",FALSE
"74760",FALSE
"48120",FALSE
"49925",FALSE
"49788",FALSE
"48809",FALSE
"07946",FALSE
"08805",FALSE
"07979",FALSE
"29916",FALSE
"57029",FALSE
"57661",FALSE
"37214",FALSE
"37060",FALSE
"29547",FALSE
"74546",FALSE
"15489",FALSE
"17930",FALSE
"16911",FALSE
"19070",FALSE
"17086",FALSE
"16617",FALSE
"18076",FALSE
"15054",FALSE
"08823",FALSE
"07033",FALSE
"08555",FALSE
"07081",FALSE
"15220",FALSE
"97344",FALSE
"77303",FALSE
"76708",FALSE
"75838",FALSE
"78043",FALSE
"77363",FALSE
"18954",FALSE
"04553",FALSE
"04076",FALSE
"20710",FALSE
"20620",FALSE
"20765",FALSE
"01843",FALSE
"01501",FALSE
"15427",FALSE
"15322",FALSE
"02815",FALSE
"29704",FALSE
"39082",FALSE
"39162",FALSE
"63966",FALSE
"63021",FALSE
"89014",FALSE
"03443",FALSE
"03841",FALSE
"03217",FALSE
"03839",FALSE
"03238",FALSE
"03855",FALSE
"74001",FALSE
"57759",FALSE
"57051",FALSE
"48891",FALSE
"48342",FALSE
"48198",FALSE
"27888",FALSE
"27242",FALSE
"25174",FALSE
"25152",FALSE
"25035",FALSE
"65048",FALSE
"64679",FALSE
"73102",FALSE
"74114",FALSE
"73058",FALSE
"73061",FALSE
"97735",FALSE
"97210",FALSE
"16373",FALSE
"15641",FALSE
"15634",FALSE
"15733",FALSE
"49347",FALSE
"48613",FALSE
"17013",FALSE
"57329",FALSE
"57541",FALSE
"65236",FALSE
"63876",FALSE
"58270",FALSE
"45851",FALSE
"45236",FALSE
"15680",FALSE
"16680",FALSE
"16694",FALSE
"15623",FALSE
"19345",FALSE
"18053",FALSE
"16832",FALSE
"01240",FALSE
"15101",FALSE
"15337",FALSE
"79323",FALSE
"75933",FALSE
"43004",FALSE
"44707",FALSE
"05641",FALSE
"01542",FALSE
"01756",FALSE
"02048",FALSE
"02090",FALSE
"02542",FALSE
"02445",FALSE
"03440",FALSE
"29075",FALSE
"55798",FALSE
"37031",FALSE
"56626",FALSE
"05650",FALSE
"05482",FALSE
"03814",FALSE
"03257",FALSE
"03875",FALSE
"07104",FALSE
"97303",FALSE
"56572",FALSE
"13797",FALSE
"55007",FALSE
"13731",FALSE
"24277",FALSE
"23112",FALSE
"99350",FALSE
"15052",FALSE
"15135",FALSE
"19438",FALSE
"17361",FALSE
"16352",FALSE
"14826",FALSE
"17058",FALSE
"27358",FALSE
"15312",FALSE
"64625",FALSE
"65766",FALSE
"64497",FALSE
"63747",FALSE
"59452",FALSE
"59032",FALSE
"21658",TRUE
"75667",FALSE
"44451",FALSE
"74367",FALSE
"16725",FALSE
"77369",FALSE
"76484",FALSE
"15484",FALSE
"97041",FALSE
"14726",FALSE
"28432",FALSE
"58484",FALSE
"58042",FALSE
"58710",FALSE
"10924",FALSE
"13633",FALSE
"64424",FALSE
"64493",FALSE
"65807",FALSE
"63474",FALSE
"64673",FALSE
"59804",FALSE
"73659",FALSE
"73042",FALSE
"45671",FALSE
"45685",FALSE
"45891",FALSE
"44418",FALSE
"07821",FALSE
"08836",FALSE
"07444",FALSE
"07305",FALSE
"87325",FALSE
"10536",FALSE
"13665",FALSE
"58216",FALSE
"59262",FALSE
"59046",FALSE
"44450",FALSE
"43771",FALSE
"74129",FALSE
"73669",FALSE
"74438",FALSE
"27018",FALSE
"28518",FALSE
"58496",FALSE
"43064",FALSE
"12740",FALSE
"12054",FALSE
"11727",FALSE
"69039",FALSE
"68735",FALSE
"68812",FALSE
"58011",FALSE
"45039",FALSE
"44609",FALSE
"43608",FALSE
"93455",FALSE
"91362",FALSE
"32550",TRUE
"95065",FALSE
"44312",FALSE
"45005",FALSE
"44022",FALSE
"45630",FALSE
"43407",FALSE
"14418",FALSE
"12406",FALSE
"11955",FALSE
"10911",FALSE
"14072",FALSE
"64454",FALSE
"65446",FALSE
"63745",FALSE
"25638",FALSE
"25649",FALSE
"43780",FALSE
"43976",FALSE
"59466",FALSE
"59256",FALSE
"44064",FALSE
"43347",FALSE
"44638",FALSE
"87114",FALSE
"87567",FALSE
"88026",FALSE
"72628",FALSE
"94511",FALSE
"11425",FALSE
"12749",FALSE
"59631",FALSE
"68116",FALSE
"12495",FALSE
"25315",FALSE
"26437",FALSE
"38482",FALSE
"28431",FALSE
"28669",FALSE
"12017",FALSE
"07075",FALSE
"45218",FALSE
"07055",FALSE
"33621",TRUE
"33704",TRUE
"32169",TRUE
"32118",TRUE
"10958",FALSE
"12169",FALSE
"13146",FALSE
"00627",FALSE
"78588",FALSE
"06377",FALSE
"80804",FALSE
"06477",FALSE
"43732",FALSE
"44136",FALSE
"44253",FALSE
"45721",FALSE
"64018",FALSE
"34607",TRUE
"26680",FALSE
"22723",FALSE
"43078",FALSE
"45506",FALSE
"44086",FALSE
"74755",FALSE
"24072",FALSE
"78675",FALSE
"75556",FALSE
"64631",FALSE
"64653",FALSE
"24539",FALSE
"72055",FALSE
"71862",FALSE
"74646",FALSE
"74079",FALSE
"74107",FALSE
"68315",FALSE
"68017",FALSE
"94945",FALSE
"90277",TRUE
"93109",TRUE
"92648",TRUE
"80536",FALSE
"25537",FALSE
"87728",FALSE
"87553",FALSE
"27054",FALSE
"36526",TRUE
"36603",TRUE
"13615",FALSE
"68368",FALSE
"68601",FALSE
"24853",FALSE
"26035",FALSE
"24850",FALSE
"58558",FALSE
"58331",FALSE
"58494",FALSE
"43778",FALSE
"13158",FALSE
"11355",FALSE
"13329",FALSE
"10471",FALSE
"12025",FALSE
"14621",FALSE
"11234",FALSE
"35208",FALSE
"00968",FALSE
"54734",FALSE
"22729",FALSE
"37733",FALSE
"74570",FALSE
"15956",FALSE
"27869",FALSE
"28163",FALSE
"43837",FALSE
"44618",FALSE
"43136",FALSE
"37216",FALSE
"15213",FALSE
"17878",FALSE
"94924",TRUE
"87063",FALSE
"19930",TRUE
"19803",FALSE
"94542",FALSE
"65648",FALSE
"63120",FALSE
"65023",FALSE
"97305",FALSE
"97535",FALSE
"97042",FALSE
"06902",TRUE
"06281",FALSE
"25304",FALSE
"33304",TRUE
"95938",FALSE
"26346",FALSE
"08640",FALSE
"07063",FALSE
"08050",FALSE
"08224",FALSE
"08344",FALSE
"69027",FALSE
"69138",FALSE
"26291",FALSE
"54754",FALSE
"25125",FALSE
"49893",FALSE
"27022",FALSE
"12156",FALSE
"27229",FALSE
"28109",FALSE
"58243",FALSE
"44281",FALSE
"97633",FALSE
"85552",FALSE
"85745",FALSE
"85357",FALSE
"92315",FALSE
"60081",FALSE
"47025",FALSE
"46540",FALSE
"54642",FALSE
"94930",FALSE
"95935",FALSE
"80930",FALSE
"61875",FALSE
"04556",FALSE
"21641",FALSE
"48377",FALSE
"48766",FALSE
"52070",FALSE
"51002",FALSE
"54736",FALSE
"82430",FALSE
"50677",FALSE
"24941",FALSE
"25818",FALSE
"64659",FALSE
"21711",FALSE
"21201",FALSE
"21057",FALSE
"59484",FALSE
"51250",FALSE
"50670",FALSE
"49757",TRUE
"49034",FALSE
"01084",FALSE
"56588",FALSE
"01355",FALSE
"48759",TRUE
"04629",FALSE
"03904",FALSE
"63369",FALSE
"43311",FALSE
"31602",FALSE
"04643",TRUE
"24715",FALSE
"96714",FALSE
"01938",TRUE
"49461",TRUE
"62558",FALSE
"17532",FALSE
"35652",FALSE
"35981",FALSE
"00622",FALSE
"00791",FALSE
"30909",FALSE
"52542",FALSE
"50140",FALSE
"51647",FALSE
"50455",FALSE
"62234",FALSE
"61850",FALSE
"25085",FALSE
"36556",FALSE
"04652",TRUE
"04426",FALSE
"62520",FALSE
"04922",FALSE
"01610",FALSE
"04238",FALSE
"61743",FALSE
"48146",FALSE
"06418",FALSE
"54449",FALSE
