"county_fips","lon","lat","area_ha_2001","developed_ha_2001","wetland_ha_2001","wetland_herb_ha_2001","wetland_woody_ha_2001","wetland_riparian_250_ha_2001","wetland_riparian_500_ha_2001","wetland_riparian_750_ha_2001","wetland_riparian_1000_ha_2001","wetland_riparian_1250_ha_2001","wetland_riparian_1500_ha_2001","area_ha_2016","developed_ha_2016","wetland_ha_2016","wetland_herb_ha_2016","wetland_woody_ha_2016","wetland_riparian_250_ha_2016","wetland_riparian_500_ha_2016","wetland_riparian_750_ha_2016","wetland_riparian_1000_ha_2016","wetland_riparian_1250_ha_2016","wetland_riparian_1500_ha_2016","claims_2001_5yr","CRS_2001_5yr","claims_2016_5yr","CRS_2016_5yr","population_2000","income_2000","housing_units_2000","housing_value_2000","population_2016","income_2016","housing_units_2016","housing_value_2016","wetland_2001_2016","wetland_gain","wetland_loss","claims_2001_2016","developed_2001_2016","income_2001_2016","population_2001_2016","housing_units_2001_2016","housing_value_2001_2016","CRS_2001_2016","state_fips","developed_2001_bin1","developed_2001_bin2","developed_2001_bin3","developed_2001_bin4","developed_2016_bin1","developed_2016_bin2","developed_2016_bin3","developed_2016_bin4","developed_2001_2016_bin1","developed_2001_2016_bin2","developed_2001_2016_bin3","developed_2001_2016_bin4","developed_2001_spline1","developed_2001_spline2","developed_2001_spline3","developed_2001_spline4","developed_2016_spline1","developed_2016_spline2","developed_2016_spline3","developed_2016_spline4","developed_2001_2016_spline1","developed_2001_2016_spline2","developed_2001_2016_spline3","developed_2001_2016_spline4","policies_2001","policies_2016","policies_2001_2016"
"31021",-96.3377462,41.8541794,128740.044,1560.006,2010.744,1401.52941176471,609.214588235294,1303.44705882353,1636.03447058824,1766.37670588235,1845.75670588235,1892.27541176471,1917.84352941177,128740.044,1583.406,2023.236,1349.54964705882,673.686352941176,1281.02152941176,1621.44,1755.28870588235,1834.48870588235,1887.12741176471,1912.60552941177,153.106,0,1212.372,0,7791,33954,3723,63600,6528,51482,3493,94600,12.4920000000004,12.4920000000004,0,1059.266,23.3999999999999,17528,-1263,-230,31000,0,"31",0,1,0,0,0,1,0,0,0,0,0,0,0.238113151059725,-0.269977217454022,0.543084675757935,-0.273062759947329,0.247573976643735,-0.268227244181584,0.539458900670179,-0.271180672245116,0.00946082558400935,0.0017499732724382,-0.00362577508775619,0.00188208770221254,14,3,-11
"31023",-97.1320395,41.2260724,153019.078588235,1536.30105882353,1275.97376470588,275.432117647059,1000.54164705882,358.088823529412,566.900117647059,779.826,998.153647058824,1134.13376470588,1228.99376470588,153019.078588235,1590.03105882353,1280.74870588235,280.042235294118,1000.70647058824,347.159647058824,557.248588235294,773.671411764706,997.867411764706,1135.48870588235,1232.32870588235,0,0,0,0,8767,36331,3901,65400,8067,55562,4072,112600,4.77494117647052,4.77494117647052,0,0,53.73,19231,-700,171,47200,0,"31",0,1,0,0,0,1,0,0,0,0,0,0,0.228660791945578,-0.271659746451955,0.546453584899938,-0.274756646130074,0.250274167149271,-0.267688186079634,0.538379854622909,-0.270638246432662,0.0216133752036932,0.00397156037232099,-0.00807373027702873,0.00411839969741268,11.4,1.8,-9.6
"31025",-96.1406086,40.9098778,146563.270588237,3513.47894117647,1500.71329411765,291.51,1209.20329411765,1113.76623529412,1322.844,1428.44329411765,1472.09329411765,1493.87329411765,1498.91329411765,146563.270588237,3635.5185882353,1481.25070588235,290.980941176471,1190.26976470588,1090.61364705882,1302.39141176471,1409.70070588235,1453.17070588235,1474.86070588235,1479.90070588235,6843.788,0,687.598,0,24334,46515,10179,96000,25702,71139,11461,170700,-19.4625882352941,0,-19.4625882352941,-6156.19,122.039647058823,24624,1368,1282,74700,0,"31",0,0,1,0,0,0,1,0,0,0,0,0,0.896455117957168,-0.0302820866323093,0.0769523723917408,-0.0386886138073818,0.913600331184786,-0.0228198612517367,0.0633141037106333,-0.0318235115870642,0.0171452132276171,0.00746222538057256,-0.0136382686811075,0.00686510222031766,211.4,66.4,-145
"31027",-97.2568241,42.6045112,193173.817764707,1459.60835294118,1385.18611764706,395.421176470588,989.764941176471,870.476117647059,1119.50611764706,1254.32611764706,1294.55611764706,1315.43611764706,1332.26611764706,193173.817764707,1531.57341176471,1383.87847058824,419.043529411765,964.834941176471,868.448470588235,1117.74847058824,1253.82847058824,1292.07847058824,1313.40847058824,1330.23847058824,0,0,0,0,9615,33435,4200,58700,8523,58978,4154,121000,-1.30764705882348,0,-1.30764705882348,0,71.9650588235293,25543,-1092,-46,62300,0,"31",0,1,0,0,0,1,0,0,0,0,0,0,0.199062661971444,-0.275990439983071,0.55512660172958,-0.279117435558107,0.226793286238146,-0.272037692720121,0.547087710522074,-0.275015599765076,0.0277306242667018,0.00395274726295003,-0.00803889120750623,0.00410183579303114,43.8,4.4,-39.4
"31029",-101.6941918,40.5303903,232450.007647059,545.901529411765,1533.64411764706,1116.93494117647,416.709176470588,1304.09894117647,1471.82752941176,1511.50411764706,1520.50411764706,1528.51411764706,1533.46411764706,232450.007647059,577.491529411765,1561.75976470588,1136.61141176471,425.148352941176,1323.57458823529,1498.14317647059,1539.07976470588,1548.34976470588,1556.35976470588,1561.48976470588,0,0,0,0,4068,32351,1927,56800,3734,55833,1943,122700,28.1156470588235,28.1156470588235,0,0,31.59,23482,-334,16,65900,0,"31",1,0,0,0,1,0,0,0,0,0,0,0,0.0106347347842713,-0.16449970166828,0.330851912055377,-0.166352210387097,0.0125898508702308,-0.172774916694081,0.347419047644433,-0.174644130950352,0.00195511608595947,-0.00827521502580097,0.016567135589056,-0.00829192056325501,9.4,1.4,-8
"31031",-101.0476533,42.5713234,1556434.50282353,1539.20788235294,96832.0270588235,93002.76,3829.26705882353,30598.2225882353,46157.2376470588,57367.0888235294,66560.3738823529,74897.0622352941,81594.2195294118,1556434.50282353,1581.86788235294,97804.4795294118,94089.8594117647,3714.62011764706,31364.1621176471,46981.2568235294,58219.4643529412,67482.7231764706,75835.734,82564.83,0,0,0,0,6148,29268,3220,65500,5790,53684,3235,120700,972.45247058825,972.45247058825,0,0,42.6600000000001,24416,-358,15,55200,0,"31",0,1,0,0,0,1,0,0,0,0,0,0,0.229812619194538,-0.27146183395863,0.546057283651609,-0.274557386019322,0.24694845254569,-0.268350752234934,0.539706136627115,-0.271304955323812,0.0171358333511519,0.00311108172369662,-0.0063511470244938,0.00325243069550996,0,0,0
"31033",-103.0119289,41.2142358,309864.499411765,1551.85305882353,668.676352941177,572.176941176471,96.4994117647059,472.239529411765,561.550941176471,603.046941176471,629.526352941176,642.216352941177,649.146352941176,309864.499411765,1754.53305882353,684.786352941176,591.166941176471,93.6194117647059,472.509529411765,571.900941176471,619.876941176471,645.636352941176,657.696352941177,664.626352941176,0,0,0,0,9830,33438,4569,56800,9852,56538,5011,104900,16.1099999999999,16.1099999999999,0,0,202.68,23100,22,442,48100,0,"31",0,1,0,0,0,1,0,0,0,0,0,0,0.234847062626331,-0.270573421015593,0.544278395495215,-0.273662961758603,0.319939012132246,-0.250951912083418,0.504903345208731,-0.253809935107964,0.0850919495059143,0.0196215089321757,-0.0393750502864835,0.0198530266506389,9.4,0.6,-8.8
"31035",-98.0510501,40.5236688,148543.321764706,1745.04035294118,2920.72270588235,2731.45270588235,189.27,1021.41,1540.89,2008.08,2338.51270588235,2550.01270588235,2720.47270588235,148543.321764706,1766.55035294118,3209.62270588235,3034.21270588235,175.41,1099.08,1653.21,2136.33,2478.55270588235,2719.66270588235,2923.69270588235,0,0,312.242,0,7039,34259,3066,52600,6232,56316,3023,88300,288.9,288.9,0,312.242,21.51,22057,-807,-43,35700,0,"31",0,1,0,0,0,1,0,0,0,0,0,0,0.31579884172038,-0.252016424426486,0.507152988871027,-0.254996322007041,0.325189281892365,-0.249503356276327,0.502008202544667,-0.252354575426418,0.00939044017198504,0.00251306815015928,-0.00514478632636073,0.00264174658062261,3,2,-1
"31037",-97.0889449,41.57496,107876.440235294,1232.01811764706,1623.76270588235,263.007176470588,1360.75552941176,301.5,620.437058823529,975.405176470589,1201.36129411765,1348.99270588235,1462.21270588235,107876.440235294,1341.09811764706,1656.78352941176,297.400588235294,1359.38294117647,303.907411764706,632.736,1000.34752941176,1223.24364705882,1371.12352941176,1485.51352941176,0,0,4012.898,0,10441,35849,4088,60100,10760,56528,4177,87800,33.0208235294119,33.0208235294119,0,4012.898,109.08,20679,319,89,27700,0,"31",0,1,0,0,0,1,0,0,0,0,0,0,0.122189726948609,-0.277278677917435,0.55768042534503,-0.280401497060819,0.15675219562031,-0.279054156349158,0.561135270400981,-0.282077169657857,0.0345624686717001,-0.00177547843172277,0.00345484505595017,-0.00167567259703832,145.4,55,-90.4
"31039",-96.7885168,41.9158651,148833.439764706,1608.55976470588,2312.37317647059,742.488705882353,1569.88447058824,1593.91517647059,1910.42717647059,2038.308,2111.028,2161.80317647059,2194.83317647059,148833.439764706,1652.66364705882,2321.19317647059,772.098705882353,1549.09447058824,1603.27517647059,1918.97717647059,2047.038,2119.308,2170.08317647059,2203.11317647059,0,0,0,0,10203,33186,4283,72500,8991,55190,4244,115200,8.82000000000016,8.82000000000016,0,0,44.1038823529414,22004,-1212,-39,42700,0,"31",0,1,0,0,0,1,0,0,0,0,0,0,0.2578732080941,-0.266059689019621,0.535242496110787,-0.269119715125701,0.276246158512565,-0.26204531535184,0.52708734048397,-0.264961610878534,0.018372950418465,0.00401437366778179,-0.00815515562681746,0.00415810424716706,44.4,5.6,-38.8
"31041",-99.7268662,41.3938927,667167.546,3481.94011764706,7190.76317647059,5006.93576470588,2183.82741176471,4212.62788235294,5371.638,6008.04917647059,6483.18317647059,6759.39317647059,6924.36317647059,667167.546,3559.16011764706,7421.74835294118,5241.80894117647,2179.93941176471,4273.60305882353,5469.51317647059,6131.39435294118,6632.98835294118,6944.47835294118,7130.95835294118,0,0,0,0,11793,30677,5585,52300,10830,49891,5651,94800,230.985176470588,230.985176470588,0,0,77.2199999999998,19214,-963,66,42500,0,"31",0,0,1,0,0,0,1,0,0,0,0,0,0.891700156754069,-0.0324377235899382,0.0807656315060137,-0.0406061820236569,0.903359783976881,-0.0275487211416824,0.0715577678235968,-0.0359682274255325,0.011659627222812,0.00488900244825584,-0.00920786368241695,0.00463795459812442,53,6,-47
"31043",-96.5613555,42.3916449,69260.7610588236,2160.42,1035.80964705882,604.832470588235,430.977176470588,560.485411764706,737.459647058824,821.879647058824,875.969647058824,914.579647058824,956.159647058824,69260.7610588236,2329.182,984.046235294118,549.333882352941,434.712352941177,548.479411764706,715.126235294118,792.526235294118,841.756235294118,871.096235294118,907.186235294118,0,0,125.728,0,20253,38834,7528,76400,20317,55017,7820,114900,-51.763411764706,0,-51.763411764706,125.728,168.762,16183,64,292,38500,0,"31",0,1,0,0,0,1,0,0,0,0,0,0,0.500875492800165,-0.191180285056654,0.385927512817421,-0.194044200644145,0.573260827955607,-0.163617132346007,0.331174735554009,-0.166478275372905,0.0723853351554425,0.0275631527106462,-0.0547527772634119,0.0275659252712395,66.2,14.8,-51.4
"31045",-103.1348721,42.7112144,362873.19564706,2479.18623529412,4240.48411764706,3602.36964705882,638.114470588235,1464.38329411765,2196.20435294118,2827.28435294118,3348.58658823529,3686.71411764706,3879.85411764706,362873.19564706,2517.61623529412,4025.56729411765,3418.01117647059,607.556117647059,1322.70952941176,2040.68223529412,2655.29223529412,3166.24447058824,3497.44729411765,3685.36729411765,0,0,0,0,9060,29476,4004,57600,8896,51748,4252,120000,-214.916823529412,0,-214.916823529412,0,38.4299999999994,22272,-164,248,62400,0,"31",0,0,1,0,0,0,1,0,0,0,0,0,0.632860777168858,-0.139967175940504,0.284755373432035,-0.143174889008237,0.647279052342699,-0.13432887945702,0.273510064096203,-0.137490813016253,0.0144182751738415,0.00563829648348382,-0.0112453093358316,0.00568407599198389,2,0,-2
"31047",-99.8151537,40.8673784,264031.085294118,4202.06505882353,10317.3787058824,3484.62670588235,6832.752,2084.37388235294,3888.894,5605.67647058824,7075.314,8217.51282352941,9070.99870588235,264031.085294118,4342.46505882353,10400.5747058824,3804.318,6596.25670588235,2081.96117647059,3905.24647058824,5628.67341176471,7117.24694117647,8266.05282352941,9136.08,66.8,0,2616.27,0,24365,36132,9805,64300,23804,53769,10228,99200,83.1959999999999,83.1959999999999,0,2549.47,140.400000000001,17637,-561,423,34900,0,"31",0,0,1,0,0,0,1,0,0,0,0,0,0.96230430004541,0.00302134201634219,0.0228817947268728,-0.0114912995178029,0.96901575470333,0.00664132029371717,0.0172882478742422,-0.00867470914771567,0.00671145465792067,0.00361997827737497,-0.00559354685263054,0.00281659037008726,178.6,25.2,-153.4
"31049",-102.332609,41.1119026,114144.140470588,338.328705882353,1096.85858823529,542.415529411765,554.443058823529,463.563882352941,694.103647058824,888.351529411764,998.446235294117,1056.36494117647,1068.86858823529,114144.140470588,344.088705882353,1149.51317647059,586.220470588235,563.292705882353,478.544823529412,716.518235294118,914.996117647059,1034.18082352941,1099.02952941176,1115.22317647059,0,0,0,0,2098,32981,1032,51100,1894,48500,1040,78200,52.6545882352943,52.6545882352943,0,0,5.75999999999999,15519,-204,8,27100,0,"31",1,0,0,0,1,0,0,0,0,0,0,0,0.00253163023183524,-0.105835323394698,0.212862508278255,-0.107027184883558,0.00266314604946088,-0.107576264499281,0.216316373213255,-0.108740108713973,0.000131515817625637,-0.0017409411045835,0.00345386493499919,-0.00171292383041566,0,1.4,1.4
"31051",-96.8558616,42.4852801,125069.246823529,1272.50505882353,919.333411764706,465.745411764706,453.588,543.534,684.793411764706,771.643411764706,821.413411764706,851.293411764706,871.453411764706,125069.246823529,1302.56505882353,846.745764705882,404.224235294118,442.521529411765,471.826235294117,608.245764705882,692.575764705882,742.075764705882,772.405764705882,794.005764705882,0,0,0,0,6339,34201,2673,62900,5746,56775,2710,90700,-72.5876470588237,0,-72.5876470588237,0,30.0599999999999,22574,-593,37,27800,0,"31",0,1,0,0,0,1,0,0,0,0,0,0,0.134479513129206,-0.278451177232097,0.560040079261395,-0.281587930115708,0.144023201715716,-0.278968106476618,0.560958156969862,-0.281988136481734,0.0095436885865102,-0.000516929244521735,0.000918077708467524,-0.000400206366026445,12,2.8,-9.2
"31053",-96.6458526,41.5770082,140637.636705882,3969.68541176471,3924.34023529412,466.961647058824,3457.37858823529,3057.68717647059,3510.74717647059,3677.31282352941,3796.27023529412,3849.01023529412,3862.87023529412,140637.636705882,4267.31541176471,4014.54352941177,611.688352941177,3402.85517647059,3129.09211764706,3587.38552941177,3761.05482352941,3884.04352941177,3938.13352941177,3952.98352941177,3600.204,1.66666666666667,46155.218,2.90909090909091,36160,37188,15468,81900,36683,53101,16741,122600,90.2032941176471,90.2032941176471,0,42555.014,297.630000000001,15913,523,1273,40700,1.24242424242424,"31",0,0,1,0,0,0,1,0,0,0,0,0,0.947381233526542,-0.00557127786611478,0.0355180254728065,-0.0178495684751907,0.965971525577886,0.00454478303459115,0.019991620193547,-0.0100355028492246,0.018590292051344,0.0101160609007059,-0.0155264052792595,0.00781406562596607,1400.4,123,-1277.4
"31055",-96.1540664,41.2970908,87888.558,29792.6947058823,2202.51917647059,294.810352941177,1907.70882352941,1706.28564705882,2005.41917647059,2109.00917647059,2167.32917647059,2190.63917647059,2194.59917647059,87888.558,33406.8331764706,2166.00423529412,319.855411764706,1846.14882352941,1696.14070588235,1987.08423529412,2080.32423529412,2135.13423529412,2157.45423529412,2159.79423529412,61653.024,0,17570.05,3.08333333333333,463585,43209,192672,99600,554992,61688,232063,161400,-36.5149411764705,0,-36.5149411764705,-44082.974,3614.13847058823,18479,91407,39391,61800,3.08333333333333,"31",0,0,0,1,0,0,0,1,0,0,0,0,0.720105500974836,0.219081864222158,0.0928295149639657,-0.0320168801609598,0.697687986443994,0.234921216759517,0.100290353625019,-0.0328995568285299,-0.0224175145308417,0.0158393525373589,0.00746083866105315,-0.000882676667570081,1105.2,453.8,-651.4
"31057",-101.6811327,40.180165,238499.047058824,416.589529411765,1742.45576470588,1032.33917647059,710.116588235294,457.131529411765,641.631529411765,831.704470588235,985.841647058824,1122.26576470588,1229.27576470588,238499.047058824,443.499529411765,1760.36576470588,1061.31917647059,699.046588235294,463.431529411765,652.341529411765,843.224470588235,996.011647058824,1136.12576470588,1244.21576470588,0,0,0,0,2292,27010,1196,36300,2023,44350,1130,76300,17.9100000000001,17.9100000000001,0,0,26.9099999999999,17340,-269,-66,40000,0,"31",1,0,0,0,1,0,0,0,0,0,0,0,0.00472616392674706,-0.128777001462865,0.259004221470649,-0.130227220007784,0.00570247277584951,-0.136483416642908,0.274443417694102,-0.137960001051194,0.000976308849102455,-0.00770641518004286,0.0154391962234529,-0.00773278104340999,0,0,0
"31059",-97.5967053,40.5250399,149318.667529412,1323.65117647059,1814.91070588235,1719.47364705882,95.4370588235294,667.786588235294,1079.13705882353,1374.96705882353,1601.79070588235,1747.77070588235,1800.06070588235,149318.667529412,1392.95117647059,1874.67070588235,1775.72364705882,98.9470588235294,675.616588235294,1088.85705882353,1387.92705882353,1633.92070588235,1797.27070588235,1860.00070588235,0,0,0,0,6634,35162,2990,55200,5574,55625,2934,79100,59.76,59.76,0,0,69.3000000000002,20463,-1060,-56,23900,0,"31",0,1,0,0,0,1,0,0,0,0,0,0,0.150921484369011,-0.279021559186223,0.561191388701674,-0.282166808046442,0.174706867404896,-0.278325867322535,0.559679837729267,-0.281345537999111,0.0237853830358842,0.000695691863688064,-0.0015115509724074,0.000821270047331346,2.8,0.2,-2.6
"31061",-98.96208,40.1832031,149185.814117646,903.12494117647,2398.99235294118,578.909647058824,1820.08270588235,1315.176,1778.17235294118,2121.97235294118,2312.14235294118,2383.42235294118,2398.99235294118,149185.814117646,907.62494117647,2490.34235294118,655.769647058824,1834.57270588235,1384.206,1860.88235294118,2208.55235294118,2400.61235294118,2474.14235294118,2490.34235294118,0,0,0,0,3574,29304,1746,38500,3006,49235,1712,65200,91.3500000000004,91.3500000000004,0,0,4.5,19931,-568,-34,26700,0,"31",1,0,0,0,1,0,0,0,0,0,0,0,0.048153431259387,-0.242898829210003,0.488533056687226,-0.245634227477224,0.0488768259769549,-0.243700193637221,0.49003692668027,-0.246336733043049,0.000723394717567924,-0.000801364427218398,0.00150386999304342,-0.000702505565824962,0,1.2,1.2
"31063",-100.4066834,40.5309469,253837.935176472,538.321058823529,3287.36082352941,502.694117647059,2784.66670588235,1999.43682352941,2592.44682352941,2979.48141176471,3187.10082352941,3260.99082352941,3278.99082352941,253837.935176472,542.281058823529,3194.5425882353,456.757058823529,2737.78552941177,1912.92670588235,2504.58670588235,2885.32129411765,3092.45788235294,3168.98258823529,3186.17258823529,0,0,0,0,3099,33038,1543,60300,2609,51855,1568,100200,-92.8182352941176,0,-92.8182352941176,0,3.96000000000004,18817,-490,25,39900,0,"31",1,0,0,0,1,0,0,0,0,0,0,0,0.0101978316710803,-0.162492220630204,0.326814342788523,-0.164322122158319,0.0104245432766149,-0.163578447509866,0.328926614675539,-0.165348167165673,0.000226711605534584,-0.00108622687966206,0.00211227188701646,-0.00102604500735431,0,0,0
"31065",-99.9096631,40.191865,186644.739529412,1653.15388235294,4015.82647058824,155.239764705882,3860.58670588235,2538.16976470588,3328.68176470588,3765.30670588235,3945.80188235294,3998.09647058824,4010.69647058824,186644.739529412,1685.46388235294,4061.45647058824,204.739764705882,3856.71670588235,2544.73976470588,3344.43176470588,3797.52670588235,3985.13188235294,4043.18647058824,4056.14647058824,0,0,0,0,5324,30498,2730,39400,4786,47989,2713,68800,45.6300000000001,45.6300000000001,0,0,32.3099999999999,17491,-538,-17,29400,0,"31",0,1,0,0,0,1,0,0,0,0,0,0,0.276449169230582,-0.261936890956982,0.526992326318652,-0.264971533020708,0.290138599383624,-0.25871757579255,0.520430442607697,-0.261615253929168,0.0136894301530423,0.00321931516443286,-0.00656188371095523,0.00335627909154051,51.2,1.4,-49.8
"31067",-96.6834528,40.2552337,222726.171882353,3024.86611764706,155.88,73.71,82.17,131.76,145.89,151.2,154.8,155.52,155.88,222726.171882353,3126.02611764706,158.67,76.23,82.44,134.64,148.68,153.99,157.59,158.31,158.67,583.698,0,82445.294,0,22993,34908,10030,72900,21595,51662,10438,115500,2.79000000000002,2.79000000000002,0,81861.596,101.16,16754,-1398,408,42600,0,"31",0,0,1,0,0,0,1,0,0,0,0,0,0.801533353020147,-0.0713781240602853,0.152367300825101,-0.0766097587204904,0.82533168474796,-0.0616165740431731,0.133652607878486,-0.0671851505881456,0.0237983317278126,0.00976155001711226,-0.0187146929466155,0.00942460813234476,93.4,10.4,-83
"31069",-102.3029845,41.6333638,448291.390588235,1035.01376470588,17514.3328235294,14048.2909411765,3466.04188235294,7668.348,10652.6971764706,12522.8555294118,14061.3564705882,15200.1264705882,16023.0504705882,448291.390588235,1041.76376470588,17611.4181176471,14185.2497647059,3426.16835294118,7619.25282352941,10649.3283529412,12524.9767058824,14081.2076470588,15230.4755294118,16075.5395294118,0,0,0,0,2292,26458,1298,47600,1860,44471,1257,81100,97.085294117649,97.085294117649,0,0,6.75,18013,-432,-41,33500,0,"31",1,0,0,0,1,0,0,0,0,0,0,0,0.0724806546333643,-0.261819681324201,0.526587837554386,-0.264768156230185,0.0739080038738592,-0.262671507578579,0.528184801083476,-0.265513293504897,0.00142734924049492,-0.000851826254378296,0.00159696352909,-0.000745137274711594,2.4,0.4,-2
"31071",-98.951231,41.9068675,147988.343294118,423.406588235294,7079.994,6465.30423529412,614.689764705882,2243.50623529412,3738.37305882353,4803.40235294118,5625.774,6191.00823529412,6561.144,147988.343294118,432.856588235294,6880.18905882353,6238.09835294118,642.090705882353,2285.35694117647,3722.44376470588,4734.624,5517.30564705882,6053.91988235294,6405.88905882353,0,0,0,0,1902,27407,1021,46200,1975,48545,1231,98500,-199.80494117647,0,-199.80494117647,0,9.44999999999999,21138,73,210,52300,0,"31",1,0,0,0,1,0,0,0,0,0,0,0,0.00496199776948071,-0.130732627134334,0.26293749603655,-0.132204868902216,0.00530170826887537,-0.133460758931316,0.268365400794371,-0.134904641863054,0.000339710499394656,-0.00272813179698192,0.00542790475782046,-0.00269977296083848,0,0,0
"31073",-99.8232058,40.5090947,119841.978705883,710.219647058823,3045.50682352941,484.232470588235,2561.27435294118,1046.03470588235,1889.43105882353,2474.57682352941,2776.11952941176,2936.15682352941,3008.15682352941,119841.978705883,712.649647058823,2997.00635294118,570.406941176471,2426.59941176471,1044.50470588235,1871.05094117647,2446.34435294118,2730.30423529412,2887.47635294118,2959.83635294118,0,0,0,0,2143,36827,1281,71600,2015,62545,1297,115100,-48.5004705882352,0,-48.5004705882352,0,2.42999999999995,25718,-128,16,43500,0,"31",1,0,0,0,1,0,0,0,0,0,0,0,0.0234186457461032,-0.204844023284736,0.411994891720459,-0.207150868435724,0.0236598481902869,-0.205436044727649,0.413094657354067,-0.207658612626418,0.000241202444183793,-0.000592021442913399,0.00109976563360803,-0.000507744190694576,0,0.4,0.4
"31075",-101.7559645,41.9139574,202855.972588236,232.968705882353,15213.7810588235,14866.9016470588,346.879411764706,4726.34117647059,6709.13329411765,8244,9487.16011764706,10747.8225882353,11969.2803529412,202855.972588236,233.891294117647,15368.3265882353,15101.1864705882,267.140117647059,4880.08517647059,6889.94329411765,8429.79423529412,9670.93552941177,10888.2755294118,12096.8774117647,0,0,0,0,747,34821,449,30800,718,39479,401,57700,154.545529411766,154.545529411766,0,0,0.922588235294114,4658,-29,-48,26900,0,"31",1,0,0,0,1,0,0,0,0,0,0,0,0.000826564011501535,-0.0737540668261965,0.148338712981462,-0.0745846461552655,0.000836422873849512,-0.074056170640124,0.148913538887945,-0.0748573682478208,9.85886234797771e-06,-0.000302103813927534,0.00057482590648289,-0.000272722092555341,0,0,0
"31077",-98.5305655,41.5675715,147799.387411765,901.974705882353,1469.40988235294,626.430705882353,842.979176470588,1061.27647058824,1228.57164705882,1305.16164705882,1361.59129411765,1399.12129411765,1422.07129411765,147799.387411765,914.304705882353,1465.80988235294,629.670705882353,836.139176470588,1059.29647058824,1223.44164705882,1300.66164705882,1357.27129411765,1394.89129411765,1417.39129411765,0,0,0,0,2714,28375,1199,40300,2410,47128,1310,79100,-3.59999999999991,0,-3.59999999999991,0,12.33,18753,-304,111,38800,0,"31",1,0,0,0,1,0,0,0,0,0,0,0,0.0479696784004661,-0.242706626916812,0.488146487620178,-0.245439860703366,0.0499639305192529,-0.244797476606012,0.492243363883703,-0.247445887277691,0.00199425211878675,-0.00209084968920054,0.00409687626352506,-0.00200602657432444,0,0,0
"31079",-98.5026645,40.8660265,143004.400235294,6397.98176470588,8826.84811764706,3972.474,4854.37411764706,1480.31858823529,2850.07588235294,4152.73341176471,5348.604,6354.03247058823,7100.28811764706,143004.400235294,7036.17176470588,9126.18847058823,4351.55435294118,4774.63411764706,1510.21341176471,2925.24070588235,4269.83823529412,5508.23294117647,6538.80282352941,7298.01847058823,8000,0,50564.866,0,53534,36972,21574,82500,61343,54742,24672,142300,299.340352941177,299.340352941177,0,42564.866,638.189999999999,17770,7809,3098,59800,0,"31",0,0,0,1,0,0,0,1,0,0,0,0,0.961038049878459,0.0323853376504121,0.0129150425620092,-0.00633843009088026,0.955611155910884,0.0368519703693187,0.0147173123607938,-0.00718043864099663,-0.00542689396757479,0.00446663271890659,0.0018022697987846,-0.000842008550116366,683.8,16.8,-667
"31081",-98.0223294,40.8728173,141086.034705883,1535.304,2350.43011764706,1294.58082352941,1055.84929411765,536.7,1038.07270588235,1614.48,2025.42811764706,2255.13776470588,2322.25376470588,141086.034705883,1661.754,2367.85835294118,1312.47141176471,1055.38694117647,534.929647058824,1038.41752941176,1622.09470588235,2042.17341176471,2272.93270588235,2339.86305882353,0,0,0,0,9403,40277,3850,78300,9178,64042,4104,140400,17.4282352941182,17.4282352941182,0,0,126.45,23765,-225,254,62100,0,"31",0,1,0,0,0,1,0,0,0,0,0,0,0.228266184986254,-0.271727083769032,0.546588422942905,-0.274824442644691,0.280077748436348,-0.261147653110079,0.525291443764561,-0.26405883129876,0.0518115634500935,0.0105794306589521,-0.0212969791783434,0.0107656113459311,6.4,4.4,-2
"31083",-99.4034177,40.1787663,148678.482352941,1152.28094117647,4324.49894117647,1191.48,3133.01894117647,2873.91635294118,3696.80082352941,4094.82494117647,4250.79494117647,4316.57894117647,4323.05894117647,148678.482352941,1162.00094117647,4997.06894117647,1814.46,3182.60894117647,3534.15635294118,4367.30082352941,4766.49494117647,4923.27494117647,4988.78894117647,4995.62894117647,0,0,0,0,3786,30679,2327,48300,3438,50344,2384,88200,672.570000000002,672.570000000002,0,0,9.72000000000003,19665,-348,57,39900,0,"31",1,0,0,0,0,1,0,0,-1,1,0,0,0.100013555449683,-0.272994128741025,0.549062573110284,-0.276068444369258,0.102565941186506,-0.273722085867065,0.550405511464883,-0.276683425597458,0.00255238573682372,-0.000727957126039069,0.00134293835459909,-0.000614981228200029,0,0,0
"31085",-101.0479627,40.5372337,184739.278588236,88.1265882352941,1486.86776470588,534.260470588235,952.607294117647,1126.37752941176,1326.74505882353,1428.45776470588,1463.19776470588,1479.48776470588,1482.72776470588,184739.278588236,91.7576470588236,1496.24858823529,548.660470588235,947.588117647059,1130.53835294118,1334.68588235294,1437.74858823529,1473.29858823529,1488.86858823529,1492.01858823529,0,0,0,0,1068,26667,526,48300,943,45515,515,62500,9.3808235294116,9.3808235294116,0,0,3.63105882352941,18848,-125,-11,14200,0,"31",1,0,0,0,1,0,0,0,0,0,0,0,4.47408882094259e-05,-0.0281558346995413,0.056628745531972,-0.0284729108324307,5.05022277170453e-05,-0.0293186484145833,0.0589544889114418,-0.0296358404968585,5.76133950761941e-06,-0.00116281371504204,0.0023257433794698,-0.00116292966442775,0,0.4,0.4
